PERMNO,DIVAMT,EXDT
10710,,
10711,,
10712,,
10713,,
10714,,
10715,,
10716,,
10717,,
10718,,
10719,,
10720,,
10721,,
10722,,
10723,,
10724,,
10725,,
10726,,
10727,,
10728,,
10729,,
10730,,
10731,,
10732,,
10733,,
10734,,
10735,,
10736,,
10737,,
10738,,
10739,,
10740,,
10741,,
10742,,
10743,,
10744,,
10745,,
10746,,
10747,,
10748,,
10749,,
10750,,
10751,,
10752,,
10753,,
10754,,
10755,,
10756,,
10757,,
10758,,
10759,,
10760,,
10761,,
10762,,
10763,,
10764,,
10765,,
10766,,
10767,,
10768,,
10769,0.05,20100203
10769,0.05,20100505
10769,0.05,20100804
10769,0.05,20101103
10769,0.05,20110202
10769,0.05,20110504
10769,0.05,20110803
10769,0.05,20111102
10769,0.05,20120201
10769,0.05,20120502
10769,0.05,20120801
10769,0.05,20121003
10770,,
10771,,
10772,,
10773,,
10774,,
10775,,
10776,,
10777,0.3,20100311
10777,0.3,20100617
10777,0.3,20100916
10777,0.3,20101216
10777,0.3,20110317
10777,0.3,20110616
10777,0.3,20110915
10777,0.3,20111215
10777,0.3,20120315
10777,0.3,20120614
10777,0.3,20120913
10777,0.11,20121107
10777,0.3,20121213
10777,0.3,20130314
10777,0.3,20130613
10777,0.3,20130912
10777,0.3,20131212
10777,0.3,20140313
10777,0.3,20140612
10777,0.3,20140911
10777,0.3,20141211
10777,0.3,20150312
10777,0.3,20150611
10777,0.3,20150910
10777,0.3,20151217
10777,0.3,20160317
10777,0.3,20160616
10777,0.3,20160915
10777,0.3,20161215
10778,,
10779,0.09,20160527
10779,0.09,20160830
10779,0.09,20161229
10780,,
10781,0.1,20100407
10781,0.1,20100707
10781,0.1,20101006
10781,0.1,20101126
10781,0.1,20110406
10781,0.1,20110706
10781,0.11,20111007
10781,0.11,20111228
10781,0.11,20120403
10781,0.11,20120711
10781,0.11,20121004
10781,0.12,20121128
10781,0.12,20130404
10781,0.12,20130703
10781,0.13,20131003
10781,0.13,20131226
10781,0.13,20140404
10781,0.13,20140702
10781,0.13,20141006
10781,0.1,20141006
10781,0.13,20141226
10781,0.13,20150402
10781,0.13,20150701
10781,0.13,20151001
10781,0.13,20151228
10781,0.13,20160406
10781,0.13,20160630
10781,0.14,20160929
10781,0.14,20161228
10782,,
10783,,
10784,,
10785,,
10786,,
10787,,
10788,,
10789,,
10790,,
10791,,
10792,,
10793,,
10794,,
10795,,
10796,,
10797,,
10798,,
10799,,
10800,,
10801,,
10802,,
10803,,
10804,,
10805,,
10806,,
10807,,
10808,,
10809,,
10810,,
10811,,
10812,0.02,20100323
10812,0.02,20100618
10812,1,20100922
10812,0.02,20100922
10812,0.02,20101208
10812,0.02,20110322
10812,0.02,20110622
10812,0.02,20110921
10812,0.02,20111207
10812,0.02,20120321
10812,0.02,20120614
10812,0.02,20120919
10812,1.02,20121205
10812,0.02,20130320
10812,0.02,20130618
10812,0.02,20130918
10812,0.02,20131206
10812,0.02,20140319
10812,0.02,20140618
10812,0.02,20140916
10812,0.02,20141205
10812,0.02,20150319
10812,0.02,20150618
10812,0.02,20150915
10812,0.02,20151204
10812,0.02,20160317
10812,0.02,20160617
10812,0.02,20160921
10812,0.02,20161202
10813,,
10814,,
10815,,
10816,,
10817,,
10818,,
10819,,
10820,,
10821,,
10822,1,20101105
10823,,
10824,,
10825,,
10826,,
10827,,
10828,,
10829,,
10830,,
10831,,
10832,,
10833,,
10834,,
10835,,
10836,,
10837,,
10838,,
10839,,
10840,,
10841,,
10842,,
10843,,
10844,,
10845,,
10846,,
10847,,
10848,,
10849,,
10850,,
10851,,
10852,,
10853,,
10854,,
10855,,
10856,,
10857,,
10858,,
10859,,
10860,,
10861,,
10862,,
10863,,
10864,,
10865,,
10866,0.07,20100317
10866,0.07,20100616
10866,0.07,20100915
10866,0.07,20101216
10866,0.07,20110316
10866,0.07,20110615
10866,0.07,20110914
10866,0.07,20111215
10866,0.07,20120314
10866,0.07,20120614
10866,0.07,20120912
10866,0.07,20121217
10866,0.07,20130321
10866,0.07,20130613
10866,0.07,20130918
10866,0.07,20131219
10866,0.07,20140320
10866,0.07,20140616
10866,0.07,20140915
10866,0.07,20141219
10866,0.07,20150319
10866,0.07,20150616
10866,0.07,20150915
10866,0.07,20151223
10866,0.07,20160317
10866,0.07,20160615
10866,0.07,20160915
10866,0.07,20161222
10867,,
10868,,
10869,,
10870,,
10871,,
10872,,
10873,,
10874,0.05,20101119
10874,0.05,20111118
10874,0.05,20121116
10874,0.1,20131118
10874,0.1,20140221
10874,0.1,20140522
10874,0.125,20140821
10874,0.125,20141121
10874,0.125,20150220
10874,0.125,20150521
10874,0.125,20150821
10874,0.15,20151120
10874,0.15,20160219
10874,0.15,20160520
10874,0.15,20160819
10874,0.165,20161118
10875,,
10876,,
10877,,
10878,,
10879,,
10880,,
10881,,
10882,,
10883,,
10884,,
10885,,
10886,,
10887,,
10888,,
10889,,
10890,,
10891,,
10892,0.12,20100210
10892,0.12,20100505
10892,0.12,20100804
10892,0.12,20101103
10892,0.12,20110209
10892,0.12,20110511
10892,0.12,20110810
10892,0.12,20111102
10892,0.12,20120208
10892,0.12,20120509
10892,0.12,20120808
10892,0.12,20121107
10892,0.12,20130206
10892,0.12,20130508
10892,0.12,20130807
10892,0.12,20131106
10892,0.12,20140212
10892,0.12,20140507
10892,0.12,20140806
10892,0.15,20141105
10892,0.15,20150211
10892,0.15,20150513
10892,0.05,20150805
10892,0.06,20151110
10892,0.06,20160210
10892,0.06,20160511
10892,0.06,20160817
10892,0.07,20161108
10893,,
10894,,
10895,,
10896,,
10897,,
10898,,
10899,,
10900,,
10901,0.07,20100311
10901,0.07,20100611
10901,0.07,20100830
10901,0.07,20101129
10901,0.07,20110317
10901,0.07,20110613
10901,0.07,20110830
10901,0.07,20111129
10901,0.07,20120316
10901,0.07,20120613
10901,0.07,20120829
10901,0.08,20121129
10901,0.08,20130314
10901,0.08,20130612
10901,0.08,20130828
10901,0.08,20131127
10901,0.08,20140313
10901,0.08,20140612
10901,0.08,20140827
10901,0.08,20141126
10901,0.08,20150319
10901,0.08,20150611
10901,0.08,20150828
10901,0.16,20151127
10901,0.16,20160311
10901,0.16,20160613
10901,0.2,20160830
10901,0.2,20161129
10902,,
10903,,
10904,,
10905,,
10906,,
10907,,
10908,,
10909,,
10910,,
10911,,
10912,,
10913,0.07,20160226
10913,0.07,20160527
10913,0.07,20160830
10913,0.1,20161129
10914,,
10915,,
10916,,
10917,,
10918,,
10919,,
10920,,
10921,,
10922,,
10923,,
10924,,
10925,,
10926,,
10927,,
10928,,
10929,,
10930,,
10931,,
10932,0.01,20100204
10932,0.01,20100429
10932,0.01,20100729
10932,0.01,20101104
10932,0.01,20110203
10932,0.05,20110505
10932,0.05,20110804
10932,0.05,20111103
10932,0.05,20120202
10932,0.1,20120503
10932,0.1,20120802
10932,0.1,20121101
10932,0.1,20130208
10932,0.15,20130502
10932,0.15,20130808
10932,0.15,20131107
10932,0.15,20140207
10932,0.2,20140501
10932,0.2,20140807
10932,0.2,20141106
10932,0.2,20150206
10932,0.23,20150430
10932,0.23,20150806
10932,0.23,20151106
10932,0.23,20160205
10932,0.25,20160505
10932,0.25,20160804
10932,0.25,20161104
10933,,
10934,,
10935,,
10936,,
10937,,
10938,,
10939,,
10940,,
10941,,
10942,,
10943,,
10944,,
10945,,
10946,,
10947,,
10948,,
10949,,
10950,,
10951,,
10952,0.09,20100506
10952,0.09,20100806
10952,0.09,20101109
10952,0.09,20110209
10952,0.09,20110506
10952,0.09,20110810
10952,0.09,20111108
10952,0.05,20120208
10952,0.05,20120509
10952,0.05,20120808
10952,0.05,20121107
10952,0.05,20130206
10952,0.05,20130508
10952,0.05,20130807
10952,0.05,20131106
10952,0.05,20140206
10952,0.05,20140507
10952,0.05,20140806
10952,0.05,20141106
10952,0.05,20150206
10952,0.05,20150506
10952,0.05,20150806
10952,0.05,20151106
10952,0.05,20160210
10952,0.05,20160506
10952,0.05,20160810
10952,0.05,20161108
10953,,
10954,,
10955,,
10956,,
10957,,
10958,,
10959,,
10960,,
10961,,
10962,,
10963,,
10964,,
10965,,
10966,,
10967,,
10968,,
10969,,
10970,,
10971,,
10972,,
10973,,
10974,,
10975,,
10976,,
10977,,
10978,,
10979,,
10980,,
10981,,
10982,,
10983,,
10984,,
10985,,
10986,,
10987,,
10988,,
10989,,
10990,,
10991,,
10992,,
10993,,
10994,,
10995,,
10996,,
10997,,
10998,,
10999,,
11000,,
11001,,
11002,,
11003,0.2165,20101103
11003,0.3375,20110208
11003,0.35,20110504
11003,0.3625,20110803
11003,0.375,20111103
11003,0.39,20120203
11003,0.405,20120504
11003,0.42,20120803
11003,0.435,20121105
11003,0.45,20130204
11003,0.4675,20130506
11003,0.485,20130805
11003,0.535,20131105
11003,0.555,20140205
11003,0.575,20140506
11003,0.595,20140805
11003,0.615,20141105
11003,0.85,20150205
11003,0.85,20150505
11003,0.85,20150804
11003,0.85,20151104
11003,0.85,20160203
11003,0.85,20160504
11003,0.85,20160803
11003,0.85,20161102
11004,,
11005,,
11006,0.2,20100311
11006,0.2,20100624
11006,0.22,20101001
11006,0.22,20101229
11006,0.22,20110316
11006,0.22,20110701
11006,0.23,20111004
11006,0.23,20111229
11006,0.23,20120315
11006,0.23,20120702
11006,0.25,20121001
11006,0.25,20121126
11006,0.25,20130312
11006,0.25,20130702
11006,0.26,20131001
11006,0.26,20131230
11006,0.26,20140307
11006,0.26,20140627
11006,0.28,20140929
11006,0.19,20150105
11006,0.19,20150316
11006,0.19,20150629
11006,0.2,20150928
11006,0.2,20151224
11006,0.2,20160316
11006,0.2,20160630
11006,0.21,20161003
11006,0.14,20161229
11007,,
11008,,
11009,,
11010,,
11011,,
11012,,
11013,,
11014,,
11015,,
11016,,
11017,,
11018,,
11019,,
11020,,
11021,,
11022,,
11023,,
11024,,
11025,,
11026,,
11027,,
11028,,
11029,,
11030,,
11031,,
11032,,
11033,,
11034,,
11035,,
11036,,
11037,,
11038,,
11039,,
11040,,
11041,,
11042,,
11043,0.12,20100303
11043,0.12,20100603
11043,0.12,20100901
11043,0.12,20101123
11043,0.12,20110309
11043,0.12,20110512
11043,0.12,20110818
11043,0.12,20111115
11043,0.15,20120301
11043,0.15,20120516
11043,0.15,20120815
11043,0.15,20121113
11043,0.15,20130305
11043,0.15,20130515
11043,0.15,20130813
11043,0.15,20131106
11043,0.15,20140219
11043,0.15,20140507
11043,0.15,20140805
11043,0.15,20141106
11043,0.15,20150219
11043,0.15,20150506
11043,0.15,20150805
11043,0.15,20151105
11043,0.15,20160218
11043,0.15,20160504
11043,0.15,20160803
11043,0.15,20161103
11044,,
11045,,
11046,,
11047,,
11048,,
11049,,
11050,,
11051,,
11052,,
11053,,
11054,,
11055,,
11056,0.15,20120802
11056,0.15,20121102
11056,0.15,20121219
11056,0.35,20121219
11056,0.2,20130502
11056,0.35,20130626
11056,0.2,20130802
11056,0.2,20131101
11056,0.2,20140211
11056,0.2,20140328
11057,,
11058,,
11059,,
11060,,
11061,,
11062,,
11063,,
11064,,
11065,,
11066,,
11067,,
11068,,
11069,,
11070,,
11071,,
11072,,
11073,,
11074,,
11075,,
11076,,
11077,0.5608,20110525
11077,0.64215,20120517
11077,0.6445,20130520
11077,5.596,20130725
11077,0.68448,20140522
11077,0.66798,20150522
11078,,
11079,,
11080,,
11081,0.08,20120927
11081,0.08,20121228
11081,0.08,20130327
11081,0.08,20130627
11081,0.08,20130927
11081,0.13,20131030
11082,,
11083,,
11084,,
11085,,
11086,,
11087,,
11088,,
11089,,
11090,,
11091,,
11092,,
11093,,
11094,,
11095,,
11096,,
11097,,
11098,,
11099,,
11100,,
11101,,
11102,,
11103,,
11104,,
11105,,
11106,,
11107,,
11108,,
11109,,
11110,,
11111,,
11112,,
11113,,
11114,,
11115,,
11116,,
11117,,
11118,,
11119,,
11120,,
11121,,
11122,,
11123,,
11124,,
11125,,
11126,,
11127,,
11128,,
11129,,
11130,,
11131,0.01,20100407
11131,0.01,20100707
11131,0.01,20101006
11131,0.01,20101229
11131,0.01,20110406
11131,0.01,20110706
11131,0.01,20111005
11131,0.01,20111228
11131,0.01,20120403
11131,0.01,20120703
11131,0.01,20121003
11131,0.01,20121226
11131,0.01,20130403
11131,0.01,20130702
11131,0.01,20131002
11131,0.01,20131224
11131,0.02,20140409
11131,0.02,20140709
11131,0.02,20140917
11131,0.02,20141223
11131,0.04,20150408
11131,0.04,20150610
11131,0.04,20151014
11131,0.04,20151215
11132,,
11133,,
11134,,
11135,,
11136,,
11137,,
11138,,
11139,,
11140,,
11141,,
11142,,
11143,,
11144,0.01,20100330
11144,0.02,20100922
11144,0.03,20110330
11144,0.05,20110927
11144,0.05,20120329
11144,0.07,20120926
11144,0.1,20121207
11144,0.07,20130403
11144,0.05,20130702
11144,0.05,20131002
11144,0.05,20131224
11144,0.05,20140402
11144,0.05,20140701
11144,0.05,20141006
11144,0.02,20141223
11144,0.02,20150331
11144,0.01,20160628
11144,0.01,20161026
11144,0.01,20161221
11145,,
11146,,
11147,,
11148,,
11149,,
11150,,
11151,,
11152,,
11153,,
11154,,
11155,,
11156,,
11157,,
11158,,
11159,,
11160,,
11161,,
11162,,
11163,,
11164,,
11165,,
11166,,
11167,,
11168,,
11169,,
11170,,
11171,,
11172,,
11173,,
11174,,
11175,,
11176,,
11177,,
11178,,
11179,,
11180,,
11181,,
11182,0.05366,20101222
11182,0.076,20111221
11183,,
11184,,
11185,,
11186,,
11187,,
11188,,
11189,,
11190,,
11191,,
11192,,
11193,,
11194,,
11195,,
11196,,
11197,,
11198,,
11199,,
11200,,
11201,,
11202,,
11203,0.12,20100225
11203,0.12,20100527
11203,0.12,20100830
11203,0.12,20101129
11203,0.12,20110225
11203,0.12,20110527
11203,0.12,20110830
11203,0.12,20111129
11203,0.12,20120228
11203,0.12,20120530
11203,0.12,20120830
11203,0.12,20121129
11203,0.15,20130227
11203,0.165,20130530
11203,0.15,20130828
11203,0.15,20131127
11203,0.15,20140227
11203,0.18,20140529
11203,0.18,20140827
11203,0.18,20141126
11203,0.22,20150226
11203,0.2,20150528
11203,0.2,20150828
11203,0.2,20151127
11203,0.22,20160226
11203,0.22,20160527
11203,0.22,20160811
11203,0.22,20161129
11204,,
11205,,
11206,,
11207,,
11208,0.04,20100329
11208,0.04,20100628
11208,0.04,20100830
11208,0.04,20100928
11208,0.05,20101229
11208,0.05,20110329
11208,0.05,20110628
11208,0.05,20110928
11208,0.06,20111228
11208,0.06,20120328
11208,0.06,20120627
11208,0.06,20120926
11208,0.06,20121227
11208,0.06,20130326
11208,0.06,20130626
11208,0.06,20130926
11208,0.08,20131227
11208,0.08,20140326
11208,0.08,20140626
11208,0.08,20140926
11208,0.1,20141229
11208,0.1,20150327
11208,0.1,20150626
11208,0.1,20150928
11208,0.06,20151229
11208,0.06,20160329
11208,0.06,20160628
11208,0.06,20160928
11208,0.06,20161228
11209,,
11210,,
11211,,
11212,,
11213,,
11214,,
11215,,
11216,,
11217,,
11218,,
11219,,
11220,,
11221,,
11222,,
11223,,
11224,,
11225,,
11226,,
11227,,
11228,,
11229,,
11230,,
11231,,
11232,,
11233,,
11234,,
11235,,
11236,,
11237,,
11238,,
11239,,
11240,,
11241,,
11242,,
11243,,
11244,,
11245,,
11246,1,20101129
11246,1.1,20111129
11246,2.2,20121128
11246,0.4,20131126
11246,0.42,20141126
11246,0.44,20151127
11246,0.46,20161129
11247,,
11248,,
11249,,
11250,,
11251,,
11252,,
11253,,
11254,,
11255,,
11256,,
11257,,
11258,,
11259,,
11260,,
11261,,
11262,,
11263,,
11264,0.0234,20100922
11264,0.16828,20101222
11265,,
11266,,
11267,0.165,20100304
11267,0.185,20100610
11267,0.185,20100909
11267,0.185,20101216
11267,0.185,20110303
11267,0.23,20110609
11267,0.23,20110908
11267,0.23,20111215
11267,0.23,20120301
11267,0.25,20120607
11267,0.25,20120906
11267,1,20121212
11267,0.25,20121212
11267,1,20121212
11267,0.05,20130307
11267,0.05,20130606
11267,0.05,20130912
11267,0.05,20131212
11267,0.3,20140306
11267,0.3,20140605
11267,0.3,20140911
11267,0.3,20141211
11267,0.3,20150305
11267,0.3,20150604
11267,0.3,20150910
11267,0.3,20151210
11267,0.3,20160303
11267,0.33,20160602
11267,0.33,20160908
11267,0.33,20161208
11268,,
11269,,
11270,,
11271,,
11272,,
11273,,
11274,,
11275,,
11276,,
11277,,
11278,,
11279,,
11280,,
11281,,
11282,,
11283,,
11284,,
11285,0.08,20100329
11285,0.08,20100628
11285,0.08,20100928
11285,0.08,20101229
11285,0.08,20110329
11285,0.08,20110628
11285,0.08,20110928
11285,0.08,20111228
11285,0.08,20120328
11285,0.08,20120627
11285,0.08,20120926
11285,0.08,20121227
11285,0.08,20130326
11285,0.08,20130626
11285,0.08,20130926
11285,0.08,20131227
11285,0.08,20140327
11285,0.08,20140626
11285,0.08,20140926
11285,0.08,20141229
11285,0.08,20150327
11285,0.08,20150626
11285,0.08,20150928
11285,0.08,20151229
11285,0.08,20160329
11285,0.08,20160628
11285,0.08,20160928
11285,0.08,20161228
11286,,
11287,,
11288,,
11289,,
11290,,
11291,,
11292,,
11293,0.14,20100310
11293,0.14,20100609
11293,0.14,20100908
11293,0.14,20101208
11293,0.15,20110309
11293,0.15,20110608
11293,0.16,20110907
11293,0.16,20111207
11293,0.17,20120307
11293,0.17,20120606
11293,0.18,20120905
11293,0.18,20121205
11293,0.19,20130313
11293,0.19,20130612
11293,0.2,20130911
11293,0.2,20131211
11293,0.22,20140312
11293,0.22,20140611
11293,0.22,20140910
11293,0.22,20141210
11293,0.23,20150311
11293,0.23,20150610
11293,0.23,20150909
11293,0.23,20151209
11293,0.24,20160309
11293,0.24,20160608
11293,0.24,20160912
11293,0.24,20161207
11294,,
11295,,
11296,,
11297,,
11298,,
11299,,
11300,,
11301,,
11302,,
11303,,
11304,,
11305,,
11306,,
11307,,
11308,0.44,20100311
11308,0.44,20100611
11308,0.44,20100913
11308,0.44,20101129
11308,0.47,20110311
11308,0.47,20110613
11308,0.47,20110913
11308,0.47,20111129
11308,0.51,20120313
11308,0.51,20120613
11308,0.255,20120912
11308,0.255,20121128
11308,0.28,20130313
11308,0.28,20130612
11308,0.28,20130912
11308,0.28,20131127
11308,0.305,20140312
11308,0.305,20140612
11308,0.305,20140911
11308,0.305,20141126
11308,0.33,20150312
11308,0.33,20150611
11308,0.33,20150911
11308,0.33,20151127
11308,0.35,20160311
11308,0.35,20160613
11308,0.35,20160913
11308,0.35,20161129
11309,,
11310,,
11311,,
11312,,
11313,,
11314,,
11315,,
11316,,
11317,,
11318,,
11319,,
11320,,
11321,,
11322,,
11323,,
11324,,
11325,,
11326,,
11327,,
11328,,
11329,,
11330,,
11331,,
11332,,
11333,,
11334,,
11335,,
11336,,
11337,,
11338,,
11339,,
11340,,
11341,,
11342,,
11343,0.15,20100205
11343,0.15,20100430
11343,0.15,20100730
11343,0.17,20101001
11343,0.17,20110204
11343,0.17,20110506
11343,0.17,20110805
11343,0.17,20110930
11343,0.17,20120203
11343,0.17,20120504
11343,0.17,20120803
11343,0.17,20120928
11343,0.17,20130201
11343,0.17,20130503
11343,0.17,20130802
11343,0.2,20130927
11343,0.2,20140131
11343,0.2,20140502
11343,0.2,20140801
11343,0.72,20140926
11343,0.22,20150130
11343,0.22,20150501
11343,0.22,20150731
11343,0.72,20150925
11343,0.22,20160129
11343,0.22,20160506
11343,0.22,20160805
11343,1.24,20160930
11344,,
11345,,
11346,,
11347,,
11348,0.12,20100128
11348,0.12,20100429
11348,0.12,20100729
11348,0.12,20101028
11348,0.12,20110128
11348,0.12,20110428
11348,0.12,20110728
11348,0.12,20111028
11348,0.12,20120130
11348,0.12,20120427
11348,0.12,20120730
11348,0.12,20121031
11348,0.12,20130130
11348,0.12,20130429
11348,0.12,20130730
11348,0.12,20131030
11348,0.12,20140130
11348,0.12,20140429
11348,0.12,20140730
11348,0.12,20141030
11348,0.12,20150129
11348,0.12,20150429
11348,0.12,20150730
11348,0.12,20151029
11348,0.12,20160128
11348,0.12,20160428
11348,0.12,20160728
11348,0.12,20161028
11349,,
11350,,
11351,,
11352,,
11353,,
11354,,
11355,,
11356,,
11357,,
11358,,
11359,,
11360,,
11361,0.272,20100812
11361,0.421,20101110
11361,0.5,20110210
11361,0.524,20110512
11361,0.631,20110811
11361,0.63,20111109
11361,0.594,20120216
11361,0.574,20120517
11361,0.602,20120816
11361,0.624,20121116
11361,0.682,20130214
11361,0.443,20130515
11361,0.477,20130814
11361,0.391,20131112
11361,0.362,20140212
11361,0.334,20140515
11361,0.281,20140819
11361,0.203,20141119
11361,0.18,20150218
11361,0.084,20150518
11361,0.061,20150818
11361,0.072,20151118
11361,0.066,20160217
11361,0.025,20160518
11361,0.028,20160817
11361,0.071,20161116
11362,,
11363,0.02299,20101229
11363,0.16394,20111223
11363,0.10245,20121224
11363,0.22119,20131227
11363,0.08078,20141229
11363,0.09468,20151229
11363,0.12878,20161223
11364,,
11365,,
11366,,
11367,,
11368,0.33,20100602
11368,0.25,20110601
11368,0.25,20120606
11368,0.3,20130605
11369,0.3,20100310
11369,0.3,20100609
11369,0.3,20100908
11369,0.3,20101208
11369,0.3,20110309
11369,0.3,20110608
11369,0.3,20110907
11369,0.31,20111207
11369,0.31,20120307
11369,0.31,20120606
11369,0.31,20120912
11369,0.31,20121212
11369,0.31,20130306
11369,0.31,20130612
11369,0.31,20130911
11369,0.32,20131211
11369,0.32,20140312
11369,0.32,20140611
11369,0.32,20140910
11369,0.32,20141210
11369,0.32,20150311
11369,0.32,20150610
11369,0.32,20150909
11369,0.33,20151209
11369,0.33,20160309
11369,0.33,20160608
11369,0.33,20160907
11369,0.33,20161207
11370,,
11371,,
11372,,
11373,,
11374,,
11375,,
11376,,
11377,,
11378,0.05,20150303
11378,0.05,20150603
11378,0.05,20150902
11378,0.05,20151202
11378,0.05,20160302
11378,0.05,20160602
11378,0.05,20160831
11378,0.05,20161201
11379,,
11380,,
11381,,
11382,,
11383,,
11384,,
11385,,
11386,,
11387,,
11388,,
11389,,
11390,,
11391,,
11392,,
11393,,
11394,,
11395,,
11396,,
11397,0.21,20100329
11397,0.21,20100628
11397,0.21,20100928
11397,0.21,20101231
11397,0.22,20110329
11397,0.22,20110628
11397,0.22,20110928
11397,0.22,20111229
11397,0.23,20120328
11397,0.23,20120628
11397,0.24,20120927
11397,0.24,20121228
11397,0.25,20130327
11397,0.25,20130627
11397,0.26,20130926
11397,0.27,20131230
11397,0.29,20140328
11397,0.29,20140627
11397,0.32,20140929
11397,0.32,20141230
11397,0.34,20150330
11397,0.34,20150629
11397,0.34,20150929
11397,0.34,20151230
11397,0.36,20160330
11397,0.36,20160629
11397,0.37,20160929
11397,0.37,20161228
11398,,
11399,,
11400,,
11401,,
11402,,
11403,,
11404,0.595,20100212
11404,0.595,20100510
11404,0.595,20100816
