date,mktrf,smb,hml
19800103,-0.007300,-0.009000,0.003200
19800104,0.013200,0.005800,-0.003800
19800107,0.003900,0.002400,0.000500
19800108,0.019300,-0.003600,-0.007000
19800109,0.001100,0.006400,0.000100
19800110,0.008500,0.003200,-0.000200
19800111,0.002000,0.002100,0.004500
19800114,0.003400,0.003000,0.006600
19800115,0.005400,-0.001100,-0.001000
19800116,0.000400,0.004600,-0.001000
19800117,-0.002800,0.004600,0.002800
19800118,0.002300,0.000100,0.000900
19800121,0.008500,-0.001700,0.002500
19800122,-0.005900,-0.000200,-0.000400
19800123,0.015000,-0.007000,-0.001700
19800124,0.002500,0.001700,-0.000900
19800125,-0.000300,0.003300,-0.001900
19800128,0.010000,-0.004100,-0.002900
19800129,-0.006500,-0.000400,0.002200
19800130,0.009400,-0.002100,0.001700
19800131,-0.007200,0.005400,0.001700
19800201,0.006600,-0.002900,0.001100
19800204,-0.004600,0.003400,0.002000
19800205,0.002100,-0.000100,-0.000700
19800206,0.008400,-0.006700,0.001900
19800207,0.004300,-0.000700,0.004600
19800208,0.012500,-0.007200,0.005100
19800211,-0.007200,0.003700,-0.001900
19800212,0.005800,-0.004500,-0.005200
19800213,0.002700,-0.001100,-0.002600
19800214,-0.014300,0.004700,0.002800
19800215,-0.009200,0.002800,0.000100
19800219,-0.007900,0.000100,-0.000600
19800220,0.014100,-0.009100,0.000800
19800221,-0.009300,0.004100,-0.000800
19800222,-0.004000,-0.005200,0.001600
19800225,-0.014100,0.003100,-0.002400
19800226,0.005600,-0.004300,0.001400
19800227,-0.012400,0.008100,0.002700
19800228,-0.000300,-0.000800,-0.002600
19800229,0.009700,-0.006600,-0.001100
19800303,-0.009400,0.003100,0.000200
19800304,-0.000800,-0.011300,0.002100
19800305,-0.015900,-0.001900,0.004200
19800306,-0.024200,-0.003400,-0.002100
19800307,-0.017300,-0.000200,-0.003500
19800310,-0.007600,-0.015100,0.003000
19800311,0.012100,-0.004600,0.000100
19800312,-0.007000,0.006400,-0.000400
19800313,-0.010200,0.008800,-0.004500
19800314,-0.003400,-0.002200,-0.000200
19800317,-0.032000,-0.002700,0.000000
19800318,0.013200,-0.021500,0.002500
19800319,0.003600,0.004600,-0.000100
19800320,-0.010500,0.009600,-0.002400
19800321,-0.007700,0.000800,0.002600
19800324,-0.031300,-0.004100,0.005900
19800325,-0.005500,-0.014100,-0.004400
19800326,-0.005400,0.003400,-0.002000
19800327,-0.018500,-0.051400,0.003200
19800328,0.029300,0.019800,-0.014900
19800331,0.014600,0.001200,-0.001600
19800401,0.003200,0.008500,-0.000700
19800402,0.008400,0.004600,-0.003100
19800403,-0.004100,0.003800,0.001200
19800407,-0.020700,0.000100,0.005100
19800408,0.009400,-0.005200,-0.001000
19800409,0.018100,-0.008300,0.002200
19800410,0.008700,0.004500,0.002400
19800411,-0.001100,0.005300,0.004100
19800414,-0.010300,0.001800,0.001700
19800415,-0.002300,-0.000800,0.001200
19800416,-0.010900,0.003900,0.005900
19800417,-0.005500,-0.002600,0.002100
19800418,-0.004100,0.003200,0.001300
19800421,-0.008900,-0.004400,0.003900
19800422,0.034100,-0.008300,-0.010900
19800423,0.003500,0.006300,-0.000500
19800424,0.008100,0.002900,-0.004300
19800425,0.004700,-0.008700,-0.002400
19800428,0.003900,0.001100,0.000100
19800429,0.003000,0.002300,-0.000300
19800430,0.002900,-0.000500,0.001400
19800501,-0.006600,0.003400,0.002900
19800502,0.001500,0.001000,0.001800
19800505,0.007600,-0.002000,0.002400
19800506,0.001400,0.005000,-0.000600
19800507,0.008700,-0.000100,0.006400
19800508,-0.007100,0.006800,0.001600
19800509,-0.011800,0.008900,0.001600
19800512,-0.000200,0.000300,-0.000200
19800513,0.011900,-0.003900,-0.002400
19800514,0.006500,0.004200,-0.002600
19800515,0.002000,0.004500,-0.003800
19800516,0.003800,0.001500,-0.002000
19800519,0.002400,0.001000,-0.001200
19800520,-0.000800,0.001200,-0.000100
19800521,0.000600,-0.000500,0.001100
19800522,0.012100,-0.003700,-0.002400
19800523,0.014500,-0.004300,-0.000900
19800527,0.006600,-0.002700,0.002800
19800528,0.006100,-0.004500,-0.000200
19800529,-0.014700,0.008200,-0.000900
19800530,0.007000,-0.004600,0.000200
19800602,-0.002500,0.003100,0.000200
19800603,-0.002100,0.002300,-0.000500
19800604,0.016900,-0.006900,-0.006800
19800605,0.002100,0.003000,-0.000200
19800606,0.004000,0.001000,-0.001900
19800609,0.003700,-0.001500,0.002000
19800610,0.008000,-0.003700,-0.001300
19800611,0.010800,-0.004700,-0.002200
19800612,-0.002500,0.001900,-0.002800
19800613,0.002900,0.004600,0.000400
19800616,0.001700,-0.001300,0.000300
19800617,0.000300,0.001000,0.001600
19800618,0.001500,-0.002400,0.002300
19800619,-0.012700,0.008300,0.001600
19800620,-0.004100,0.002700,0.002200
19800623,0.003900,-0.000600,-0.001000
19800624,0.005800,-0.001100,-0.001300
19800625,0.012100,-0.003300,-0.000900
19800626,-0.003600,0.003900,0.000000
19800627,-0.001200,0.003300,-0.001600
19800630,-0.014600,0.006100,0.001400
19800701,0.005500,-0.000600,-0.006900
19800702,0.006600,0.001600,-0.004700
19800703,0.013900,-0.002800,-0.005200
19800707,0.007600,-0.001200,-0.001900
19800708,-0.003000,0.003800,0.000600
19800709,0.001300,0.002600,-0.000800
19800710,-0.007500,0.007300,0.001400
19800711,0.007000,0.000400,-0.005300
19800714,0.017200,-0.002200,-0.009700
19800715,-0.004600,0.006400,0.000700
19800716,0.002100,0.003800,-0.001200
19800717,0.014100,-0.002200,-0.008300
19800718,0.003300,0.003600,-0.001700
19800721,0.003400,-0.000300,-0.002200
19800722,-0.002600,0.000700,0.002000
19800723,-0.001600,0.002500,-0.000700
19800724,-0.001100,0.002700,-0.002200
19800725,-0.007600,0.004300,0.000600
19800728,0.004300,-0.002300,-0.004000
19800729,0.007600,0.000700,-0.005200
19800730,0.000800,0.008600,-0.005200
19800731,-0.003800,0.001800,0.001200
19800801,-0.001800,0.008800,-0.003200
19800804,-0.003600,0.000300,0.003400
19800805,-0.000200,0.004600,-0.001700
19800806,0.006600,0.000100,-0.004200
19800807,0.014500,-0.003200,-0.007700
19800808,0.002900,0.001200,-0.001200
19800811,0.009100,-0.002200,-0.002400
19800812,-0.007400,0.003100,0.001700
19800813,-0.002800,0.005000,0.000800
19800814,0.015100,-0.001500,-0.008200
19800815,0.004000,0.001600,-0.002300
19800818,-0.017900,0.000900,0.010000
19800819,-0.006100,0.000500,0.000700
19800820,0.009800,-0.001300,-0.003900
19800821,0.014700,0.000900,-0.007400
19800822,0.006000,0.002100,-0.003800
19800825,-0.005000,0.003700,-0.002000
19800826,-0.001200,0.004000,-0.003200
19800827,-0.009300,0.005700,0.002800
19800828,-0.011400,0.001300,0.006800
19800829,0.002600,0.001900,0.000000
19800902,0.009900,-0.002800,-0.000300
19800903,0.019200,-0.004800,-0.004100
19800904,-0.003800,0.005800,0.001300
19800905,-0.003100,0.006900,-0.001900
19800908,-0.012200,0.006900,0.001900
19800909,0.005400,-0.001000,-0.003200
19800910,0.006700,0.003400,-0.002400
19800911,0.006800,0.005000,-0.009600
19800912,0.000800,0.006300,-0.005900
19800915,0.000900,0.000700,-0.004000
19800916,0.009000,0.000600,-0.007800
19800917,0.015000,-0.002900,-0.010800
19800918,-0.003400,0.001600,0.000800
19800919,0.005700,0.001900,-0.004500
19800922,0.007600,-0.006200,-0.007800
19800923,-0.006800,-0.004000,0.002700
19800924,0.006100,-0.007000,-0.005200
19800925,-0.011700,0.005900,0.002500
19800926,-0.020100,-0.000600,0.008200
19800929,-0.024200,-0.006400,0.010800
19800930,0.015000,-0.000600,-0.009500
19801001,0.013100,-0.003500,-0.015600
19801002,0.007200,-0.000500,-0.005800
19801003,0.011100,0.003100,-0.005900
19801006,0.017100,-0.002400,-0.009000
19801007,-0.005000,0.003400,0.000500
19801008,0.004800,0.002300,-0.005600
19801009,-0.003700,0.005500,0.000500
19801010,-0.004200,0.005100,0.004000
19801013,0.011300,-0.004700,-0.004400
19801014,0.000000,0.002500,-0.000900
19801015,0.011000,-0.005900,-0.005500
19801016,-0.012000,0.003700,0.007400
19801017,-0.005200,0.001500,0.000800
19801020,0.006000,-0.004800,0.000500
19801021,-0.006300,0.002700,0.001000
19801022,0.001700,0.004100,-0.002200
19801023,-0.017900,0.006000,0.009000
19801024,0.002500,-0.000600,0.001500
19801027,-0.014100,0.005800,0.004400
19801028,-0.000100,-0.001300,-0.005400
19801029,-0.001400,0.002400,-0.002300
19801030,-0.014400,0.004400,0.005400
19801031,0.009700,-0.006100,-0.002000
19801103,0.011000,-0.005200,-0.007800
19801105,0.016900,-0.003700,-0.014200
19801106,-0.017900,0.003800,0.002400
19801107,0.001200,-0.004700,-0.001000
19801110,0.002700,-0.001800,-0.004000
19801111,0.012000,-0.003500,-0.002300
19801112,0.023500,-0.009600,-0.011600
19801113,0.014700,-0.003400,-0.008800
19801114,0.004900,0.001200,-0.004900
19801117,0.003900,-0.004800,-0.004700
19801118,0.013700,-0.006000,-0.009600
19801119,-0.003700,0.006700,-0.005800
19801120,0.009100,-0.004100,-0.003200
19801121,-0.008700,0.006800,-0.000500
19801124,-0.006400,-0.003700,0.008100
19801125,0.007600,-0.000700,-0.001900
19801126,0.005000,0.000800,-0.007100
19801128,0.002600,0.000300,0.000600
19801201,-0.022100,0.009100,0.003500
19801202,-0.003000,-0.003900,0.002400
19801203,-0.000700,0.005600,-0.003700
19801204,-0.001300,0.005800,-0.002000
19801205,-0.019200,0.006000,0.008800
19801208,-0.027100,-0.007900,0.016800
19801209,-0.002100,-0.006400,0.002300
19801210,-0.016000,0.003000,0.008400
19801211,-0.011600,-0.015100,0.005000
19801212,0.013800,-0.000400,-0.010800
19801215,0.001100,0.002400,-0.004900
19801216,0.007100,-0.007600,-0.004700
19801217,0.015200,-0.008500,-0.003400
19801218,0.004100,0.002100,0.012700
19801219,0.005800,0.001800,0.006000
19801222,0.012800,-0.003300,-0.000400
19801223,-0.003100,0.005500,0.001600
19801224,0.003500,0.000000,0.001900
19801226,0.004600,-0.000500,-0.002600
19801229,-0.010600,0.004000,-0.002400
19801230,0.001600,-0.000600,-0.004400
19801231,0.003500,0.006000,-0.003300
19810102,0.005600,0.002200,0.006400
19810105,0.009500,-0.002300,0.009400
19810106,0.000500,0.001900,0.008400
19810107,-0.026500,-0.012700,0.018000
19810108,-0.013700,0.007200,0.006400
19810109,0.003700,0.006700,-0.003500
19810112,0.000200,0.003800,0.004500
19810113,-0.003300,0.001700,0.000500
19810114,0.002700,0.002100,-0.003600
19810115,0.005000,0.000100,-0.004700
19810116,0.004900,-0.000600,-0.000900
19810119,-0.002500,0.003000,0.001700
19810120,-0.018900,0.006500,0.005800
19810121,-0.003600,-0.000100,0.003200
19810122,-0.008300,0.004400,0.000900
19810123,-0.000500,0.002200,-0.001900
19810126,-0.005100,-0.001500,0.003700
19810127,0.010100,-0.004500,-0.003100
19810128,-0.004600,0.004200,0.003500
19810129,-0.000800,0.003000,0.004500
19810130,-0.004800,0.003400,0.009500
19810202,-0.022400,-0.001500,0.017900
19810203,0.010800,-0.009200,-0.004800
19810204,0.002100,0.004900,-0.001400
19810205,0.009400,0.001100,-0.002600
19810206,0.007700,0.001600,-0.004400
19810209,-0.009900,0.006900,0.005300
19810210,-0.001400,0.000500,0.001300
19810211,-0.007400,0.004100,0.005200
19810212,-0.006500,0.000400,0.005600
19810213,-0.003100,0.000700,-0.001000
19810217,0.004300,-0.005800,-0.000400
19810218,0.004500,-0.002700,-0.005100
19810219,-0.014700,0.003600,0.005500
19810220,-0.001900,-0.002000,0.005000
19810223,0.005300,-0.003300,-0.001300
19810224,0.001700,0.002000,-0.001300
19810225,0.007000,-0.007600,-0.002300
19810226,0.011700,0.001300,-0.007300
19810227,0.009600,0.001100,-0.005300
19810302,0.006000,0.000400,-0.004500
19810303,-0.009200,0.007500,0.005600
19810304,0.001400,-0.000200,0.002900
19810305,-0.005100,0.006400,0.001900
19810306,-0.000900,0.004300,0.001600
19810309,0.007200,-0.002900,-0.005300
19810310,-0.004600,-0.000700,0.005800
19810311,-0.003200,0.000600,0.003700
19810312,0.022300,-0.009800,-0.006900
19810313,0.000300,0.002400,0.005000
19810316,0.010100,-0.002700,-0.000700
19810317,-0.004500,0.003400,0.007400
19810318,0.002300,0.002500,0.003100
19810319,-0.005000,0.009000,0.005900
19810320,0.006300,0.004200,-0.003000
19810323,0.010200,-0.003900,-0.010100
19810324,-0.006000,0.004800,-0.003000
19810325,0.015400,-0.005700,-0.004500
19810326,-0.004500,0.005200,0.001200
19810327,-0.010100,0.006700,0.001000
19810330,-0.003000,0.002200,-0.000700
19810331,0.010400,-0.001800,-0.001000
19810401,0.004900,0.001900,0.000000
19810402,-0.000800,0.003900,0.001800
19810403,-0.004800,0.006300,0.002300
19810406,-0.011100,0.003500,0.001700
19810407,-0.000400,0.003400,0.002700
19810408,0.003200,0.000200,0.002200
19810409,0.003800,0.002100,0.004500
19810410,0.000400,0.005600,-0.001400
19810413,-0.010500,0.004900,0.003100
19810414,-0.005600,0.000600,0.007400
19810415,0.010100,-0.001300,-0.003900
19810416,0.004400,0.004200,-0.004200
19810420,0.005400,0.000600,-0.003200
19810421,-0.009500,0.005600,0.003600
19810422,-0.000800,0.001600,0.003800
19810423,-0.000300,0.005800,-0.000100
19810424,0.007200,-0.001800,-0.001500
19810427,0.002000,-0.002500,0.000400
19810428,-0.009500,-0.002900,0.006200
19810429,-0.009400,0.001400,0.002100
19810430,0.000100,0.002300,-0.004200
19810501,-0.001700,0.000200,-0.003000
19810504,-0.015300,-0.003500,0.004300
19810505,-0.004100,-0.003700,-0.003500
19810506,0.004000,-0.000500,-0.003900
19810507,0.007000,-0.002300,-0.003400
19810508,0.000800,0.003500,0.000700
19810511,-0.014200,0.003300,0.007300
19810512,0.006500,-0.006600,0.001700
19810513,-0.000400,0.005900,-0.001700
19810514,0.005600,0.000000,0.002100
19810515,0.006100,-0.002000,0.002200
19810518,0.001600,0.000600,-0.003400
19810519,-0.003200,0.000500,-0.000100
19810520,0.001000,0.004500,-0.003900
19810521,-0.001100,0.003500,0.001200
19810522,-0.000100,0.003800,-0.001300
19810526,0.008800,-0.005200,-0.003900
19810527,0.006500,0.002200,-0.002100
19810528,-0.001700,0.008300,0.002900
19810529,-0.004600,0.006100,0.003500
19810601,-0.002300,0.004500,0.003700
19810602,-0.014500,0.001800,0.008800
19810603,-0.000300,-0.000300,0.001300
19810604,0.001500,0.000400,-0.001000
19810605,0.008500,-0.006000,-0.003000
19810608,-0.000300,-0.001600,0.004400
19810609,-0.003400,-0.001000,0.003100
19810610,0.002500,-0.001800,0.004000
19810611,0.010100,-0.000200,0.001000
19810612,-0.000400,0.003800,0.004800
19810615,0.000600,-0.000400,0.011100
19810616,-0.011600,0.000600,0.013700
19810617,0.006800,-0.006900,-0.002300
19810618,-0.012100,0.005300,0.002800
19810619,0.003800,-0.002200,-0.003500
19810622,-0.002100,-0.001000,0.002600
19810623,0.009300,-0.007300,-0.001600
19810624,-0.005500,0.005300,0.001800
19810625,0.001000,-0.000500,-0.000800
19810626,-0.002300,0.002400,-0.002300
19810629,-0.006700,-0.001300,0.003500
19810630,-0.006500,-0.002000,0.000500
19810701,-0.009800,0.003500,-0.000200
19810702,-0.009500,0.000400,0.005400
19810706,-0.011200,-0.004600,0.008300
19810707,0.003200,-0.008000,-0.001400
19810708,0.000900,-0.001300,0.000000
19810709,0.006600,-0.001800,-0.006100
19810710,0.001000,0.002300,-0.001200
19810713,0.001200,-0.001800,0.002800
19810714,-0.001200,-0.003500,-0.003500
19810715,0.003800,0.001400,-0.002300
19810716,0.001500,0.001500,-0.002700
19810717,0.002900,0.000100,-0.002500
19810720,-0.015900,0.002200,0.003200
19810721,-0.005000,-0.005500,-0.000900
19810722,-0.008800,0.003700,0.003100
19810723,0.001200,-0.003300,-0.002400
19810724,0.008000,-0.003300,0.000100
19810727,0.008100,-0.003400,-0.004200
19810728,-0.005100,0.002700,0.002800
19810729,-0.000300,-0.000500,0.003300
19810730,0.005700,-0.000700,-0.004400
19810731,0.007700,-0.002100,-0.003300
19810803,-0.003400,-0.001400,0.001200
19810804,0.004200,-0.005100,-0.004600
19810805,0.010500,-0.006000,-0.002600
19810806,0.001000,0.001400,0.001200
19810807,-0.004500,0.001900,0.002400
19810810,0.003400,-0.007300,0.000500
19810811,0.008400,-0.006300,-0.001000
19810812,-0.002400,0.003200,0.002900
19810813,0.000600,0.000500,-0.002700
19810814,-0.006900,0.005800,0.001400
19810817,-0.010200,0.000300,0.006200
19810818,-0.011100,-0.001600,0.007100
19810819,0.001900,-0.002100,-0.002700
19810820,0.001500,0.001200,-0.002500
19810821,-0.010300,0.004000,0.008800
19810824,-0.029700,0.000900,0.018100
19810825,-0.005300,-0.010700,-0.001500
19810826,-0.001200,-0.000600,0.001900
19810827,-0.010700,0.002700,0.008100
19810828,0.004100,-0.001900,-0.000300
19810831,-0.011400,0.000500,0.008600
19810901,0.001300,-0.005000,-0.001100
19810902,0.002600,0.000500,-0.001400
19810903,-0.019100,0.002500,0.011800
19810904,-0.010400,0.000300,0.004200
19810908,-0.019600,-0.007900,0.011000
19810909,0.002500,-0.003000,-0.002000
19810910,0.014900,0.000000,-0.007200
19810911,0.011500,-0.000600,-0.002500
19810914,-0.007800,0.006800,-0.000400
19810915,-0.005900,0.004600,0.004200
19810916,-0.008400,-0.003000,0.011000
19810917,-0.014900,0.001400,0.013000
19810918,-0.009200,-0.002600,0.007700
19810921,0.005400,-0.008200,0.002500
19810922,-0.005200,0.001800,0.004800
19810923,-0.012200,-0.009000,0.009000
19810924,-0.004000,0.002700,0.002000
19810925,-0.024000,-0.011600,0.017400
19810928,0.019300,-0.018200,-0.015600
19810929,0.008500,0.015400,-0.012700
19810930,0.002600,0.005000,-0.003300
19811001,0.006600,0.000200,-0.008300
19811002,0.019700,-0.001900,-0.010000
19811005,0.003100,0.006100,-0.002300
19811006,-0.001400,0.003200,-0.009400
19811007,0.015500,-0.000700,-0.008100
19811008,0.008800,0.003900,-0.006600
19811009,-0.005100,0.005900,0.008800
19811012,-0.002100,0.003100,0.002800
19811013,-0.002200,0.004900,-0.001000
19811014,-0.015800,0.004100,0.010000
19811015,0.005500,-0.004000,-0.001700
19811016,-0.003600,0.003600,0.003200
19811019,-0.002100,-0.001800,0.002700
19811020,0.009500,-0.003600,-0.006000
19811021,-0.001200,0.004200,-0.004800
19811022,-0.003700,0.000700,-0.000100
19811023,-0.008000,0.004200,0.000900
19811026,-0.004500,-0.001500,-0.001300
19811027,0.009400,-0.001900,-0.004900
19811028,0.002200,0.002000,-0.002000
19811029,-0.003800,0.000900,0.000300
19811030,0.021500,-0.012000,-0.002200
19811102,0.018900,-0.004900,-0.013600
19811103,0.004400,0.002000,-0.001400
19811104,0.001300,0.001400,0.000900
19811105,-0.007000,0.005900,0.006600
19811106,-0.005100,0.002800,0.004800
19811109,0.003500,-0.006200,0.007300
19811110,-0.004000,0.004000,0.006200
19811111,0.001200,-0.002300,0.004800
19811112,0.002100,0.001200,0.005100
19811113,-0.011600,0.006100,0.011200
19811116,-0.013100,-0.002700,0.010800
19811117,0.005100,-0.006700,0.000700
19811118,-0.004500,0.003800,0.004100
19811119,0.004200,-0.004200,-0.005700
19811120,0.008700,-0.001800,-0.005000
19811123,-0.001000,0.001100,-0.004200
19811124,0.012100,-0.007800,-0.001600
19811125,0.003400,0.001800,-0.000300
19811127,0.007000,-0.000500,-0.003900
19811130,0.007900,-0.002800,-0.008700
19811201,-0.002300,0.001700,0.000900
19811202,-0.010100,0.006200,0.002800
19811203,0.003100,-0.004400,-0.001800
19811204,0.006500,-0.002100,-0.000900
19811207,-0.007800,0.001600,0.004100
19811208,-0.004800,-0.003300,0.001000
19811209,0.004600,-0.002600,-0.005000
19811210,0.001400,0.001500,-0.000200
19811211,-0.005700,0.004500,-0.000300
19811214,-0.015900,0.001600,0.006100
19811215,0.000400,0.000500,0.000200
19811216,-0.003700,0.003700,-0.001200
19811217,0.004000,-0.001600,-0.006600
19811218,0.006300,-0.001400,-0.004200
19811221,-0.004700,0.000500,0.003700
19811222,-0.003900,0.000800,0.004000
19811223,-0.004000,0.002800,0.002100
19811224,0.002100,-0.000100,-0.001500
19811228,-0.002700,-0.000900,0.002700
19811229,-0.005600,-0.000300,0.004200
19811230,0.003400,-0.001300,-0.001200
19811231,0.003100,0.004400,-0.002000
19820104,0.001600,-0.000100,0.005900
19820105,-0.020300,0.006600,0.014800
19820106,-0.008100,-0.000600,0.007300
19820107,-0.002700,0.002500,0.000700
19820108,0.004600,-0.000100,0.000800
19820111,-0.023300,0.002200,0.017800
19820112,-0.005500,-0.003500,0.001200
19820113,-0.012800,0.004100,0.003000
19820114,0.004800,-0.003800,-0.003800
19820115,0.006000,0.001300,-0.008100
19820118,0.005800,-0.005600,-0.005200
19820119,-0.009500,0.005100,0.007900
